asin,name,pdate,rating,review,Label
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,11-07-19,2,Damaged piece..,0
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,30-06-20,5,"After 1 week of use, Seems perfect.10/10 for looks.Date,Day and Hour are in perfect sync.",0
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,19-01-20,5,Black Beauty,1
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,18-07-20,3,good watch from titan house.But it is very big to my wrist.,0
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,31-07-20,5,I'm SO happy after getting this,0
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,28-09-20,4,Very Nice Product...,0
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,30-07-20,4,Simply awesome,1
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,06-03-20,5,V gud,0
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,04-09-20,5,???ç,0
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,18-07-18,5,Great product loved it ....,0
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,13-01-19,5,Classic watch for formal occasions. Satisfied with the quality of the product and service of amazon.,1
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,07-12-16,3,Amazing watch....but belt damaged in 2 months... What do I do?,0
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,11-05-19,5,Strap could have been better.,1
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,26-08-19,5,A1,0
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,09-07-18,2,"A Tata product, good watch with pathetic strap. Strap will break in two after a month of use.",0
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,06-10-19,5,Watch is okBut belt is so lower quality in after 2months,1
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,15-07-17,4,Happy to buy this product by amazon .its original and quality product and same design as ordered.,0
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,22-10-18,5,"Looking decent, worth buy, No problem after 3 Month of use",0
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,24-12-18,5,I have purchased for my father.  He really liked it. Thanks Amazon for quick delivery.,0
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,18-07-18,5,Great product loved it ....,1
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,13-01-19,5,Classic watch for formal occasions. Satisfied with the quality of the product and service of amazon.,0
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,07-12-16,3,Amazing watch....but belt damaged in 2 months... What do I do?,0
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,11-05-19,5,Strap could have been better.,1
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,26-08-19,5,A1,0
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,09-07-18,2,"A Tata product, good watch with pathetic strap. Strap will break in two after a month of use.",0
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,06-10-19,5,Watch is okBut belt is so lower quality in after 2months,0
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,15-07-17,4,Happy to buy this product by amazon .its original and quality product and same design as ordered.,1
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,22-10-18,5,"Looking decent, worth buy, No problem after 3 Month of use",1
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,24-12-18,5,I have purchased for my father.  He really liked it. Thanks Amazon for quick delivery.,0
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,11-08-18,2,"The watch looks superb. Excellent finish. You get exactly what you see in the photos. Product rating is 5 star.BUT i dont think the seller , Cloudtail , handled the product properly. When i opened the box, to my disappointment i found the thin plastic that covers a new watch glass face is all crumpled up to a corner. I was scared thinking the glass face must be damaged, but thank God it wasnt the case. Also there's no dealer stamp in the warranty card.My take: if you really like what you see, go for it. And if you are scared to buy online then buy it from the brick mortar shops, cause its worth it.",1
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,14-07-18,5,"Very nice ,fast delivery, I like it",0
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,11-07-18,5,Awesome watch. Love this product in this price,0
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,03-07-19,1,"The product is almost similar to the actual one.. But the day and date cycle not working properly.. And the week names are wrong.. Like Sunday written as SAB, MRI, and so on",1
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,18-10-19,4,Good one .but date is wrongly represented,0
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,22-09-18,2,"I bought the watch for my father.Thank you Amazon for delivering it before the delivery date!The packaging, however; was bad. The box is made up of cardboard and the watch was already outside the box when delivered. Thankfully, it wasn't damaged.When I received the watch, it wasn't working, so I had to change the cell myself.The watch looks good and straps are sturdy enough.So if I had to rate,Delivery 4 starsThe product 4 starsPackaging 1 star",0
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,09-11-18,5,"I don't have the photo of the watch to upload but believe me, the best watch your money can buy. It looks much better than it is shown in Amazon picture. Trust me go for it. No problem nothing, it went on ticking at one shot. For day setting, one is written in spanish and also in english. Date also accurate.",0
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,14-08-19,4,Nice product,1
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,22-03-20,5,NYC watch ???????????????? I m very happy timely delivery  bcz this watch gft my bf birthday  so thnx too Amazon  and most thnx fully deliver  dada????????????????????????????,1
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,02-10-19,1,"Metal strip of watch not good, felt like duplicate of titan !! Not satisfied with the product.....this was not expected. Waste money",0
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,11-08-18,2,"The watch looks superb. Excellent finish. You get exactly what you see in the photos. Product rating is 5 star.BUT i dont think the seller , Cloudtail , handled the product properly. When i opened the box, to my disappointment i found the thin plastic that covers a new watch glass face is all crumpled up to a corner. I was scared thinking the glass face must be damaged, but thank God it wasnt the case. Also there's no dealer stamp in the warranty card.My take: if you really like what you see, go for it. And if you are scared to buy online then buy it from the brick mortar shops, cause its worth it.",0
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,14-07-18,5,"Very nice ,fast delivery, I like it",0
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,11-07-18,5,Awesome watch. Love this product in this price,0
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,03-07-19,1,"The product is almost similar to the actual one.. But the day and date cycle not working properly.. And the week names are wrong.. Like Sunday written as SAB, MRI, and so on",1
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,18-10-19,4,Good one .but date is wrongly represented,0
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,22-09-18,2,"I bought the watch for my father.Thank you Amazon for delivering it before the delivery date!The packaging, however; was bad. The box is made up of cardboard and the watch was already outside the box when delivered. Thankfully, it wasn't damaged.When I received the watch, it wasn't working, so I had to change the cell myself.The watch looks good and straps are sturdy enough.So if I had to rate,Delivery 4 starsThe product 4 starsPackaging 1 star",0
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,09-11-18,5,"I don't have the photo of the watch to upload but believe me, the best watch your money can buy. It looks much better than it is shown in Amazon picture. Trust me go for it. No problem nothing, it went on ticking at one shot. For day setting, one is written in spanish and also in english. Date also accurate.",0
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,14-08-19,4,Nice product,1
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,22-03-20,5,NYC watch ???????????????? I m very happy timely delivery  bcz this watch gft my bf birthday  so thnx too Amazon  and most thnx fully deliver  dada????????????????????????????,0
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,02-10-19,1,"Metal strip of watch not good, felt like duplicate of titan !! Not satisfied with the product.....this was not expected. Waste money",0
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,21-01-19,5,Got it to gift a groom at his wedding. Beautiful timepiece. In fact I loved it do much I'm getting one for myself. The black dial and the silver hands and silver marking makes the functioning of the watch look stunning and royal. Dial size is just right. It is definitely not small and it is not very big either. It looks very well balanced on the wrist. And the metal bracelet that comes with it is beautiful and goes perfectly with the timepiece dimension wise and there's no mismatch between them. Go for it without any second guessing. You'll love it Éù?ã?è Thank you Amazon and thank you Titan. Both amazing companies and now you both have a very very happy and loyal customer in me for life.,0
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,18-10-18,5,Very good and simple looking watch. Hopefully quality will also be expected as from Titan,1
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,26-06-19,5,"Specially I like the dial diameter which is not very large, perfectly fits on my hand.",0
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,15-08-17,5,Beautiful,0
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,09-06-19,4,Got it delivered yesterday. My wrist is very small and most of the watches look odd on my wrist. For this reason I don't like to use watches. Recently I decided to get a watch myself and after thorough browsing I chose to buy this one. The dial is small and doesn't look odd on small wrists. But the chain strap should have been more elegant and thee locking system shld have been easy. All in all this watch didn't disappoint me.,0
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,06-10-19,5,"Awesome Watch with a classy look in an affordable price tag (puja festive offer- 1256/-) from TITAN... Go for it.. you never regret ... Get the item in two days in puja season... so Special thanks to amazon seller ...only problem, I was  not quite satisfied by the packaging. It was not a safe one but I get the product fine no scratches.. thanks to amazon for the product in such a price tag",0
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,01-11-18,5,Very good looking very nice awesome perfect look best quality,1
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,14-06-18,5,Looks really nice. Great to wear for formals. A surprise gift and satisfied product.,0
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,08-07-18,5,Very good watch.... I like it... I gifted it to my husband for his birthday... he is so happy...,0
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,08-06-19,1,Guys... pls dont buy this.. this is not original titan watches.. this is first copy watches.. the pacKaging is really bad..,1
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,21-01-19,5,Got it to gift a groom at his wedding. Beautiful timepiece. In fact I loved it do much I'm getting one for myself. The black dial and the silver hands and silver marking makes the functioning of the watch look stunning and royal. Dial size is just right. It is definitely not small and it is not very big either. It looks very well balanced on the wrist. And the metal bracelet that comes with it is beautiful and goes perfectly with the timepiece dimension wise and there's no mismatch between them. Go for it without any second guessing. You'll love it Éù?ã?è Thank you Amazon and thank you Titan. Both amazing companies and now you both have a very very happy and loyal customer in me for life.,0
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,18-10-18,5,Very good and simple looking watch. Hopefully quality will also be expected as from Titan,0
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,26-06-19,5,"Specially I like the dial diameter which is not very large, perfectly fits on my hand.",0
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,15-08-17,5,Beautiful,0
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,09-06-19,4,Got it delivered yesterday. My wrist is very small and most of the watches look odd on my wrist. For this reason I don't like to use watches. Recently I decided to get a watch myself and after thorough browsing I chose to buy this one. The dial is small and doesn't look odd on small wrists. But the chain strap should have been more elegant and thee locking system shld have been easy. All in all this watch didn't disappoint me.,0
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,06-10-19,5,"Awesome Watch with a classy look in an affordable price tag (puja festive offer- 1256/-) from TITAN... Go for it.. you never regret ... Get the item in two days in puja season... so Special thanks to amazon seller ...only problem, I was  not quite satisfied by the packaging. It was not a safe one but I get the product fine no scratches.. thanks to amazon for the product in such a price tag",0
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,01-11-18,5,Very good looking very nice awesome perfect look best quality,1
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,14-06-18,5,Looks really nice. Great to wear for formals. A surprise gift and satisfied product.,0
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,08-07-18,5,Very good watch.... I like it... I gifted it to my husband for his birthday... he is so happy...,0
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,08-06-19,1,Guys... pls dont buy this.. this is not original titan watches.. this is first copy watches.. the pacKaging is really bad..,1
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,13-02-19,5,Just wowww,0
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,08-05-19,5,Nice,0
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,19-11-18,5,Nice product... Less price on offer period... Original product... Stylish watch...,0
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,21-06-19,5,Nice watch...,1
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,29-10-18,5,Bought it for my father. He liked it very much.,0
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,30-09-19,5,"After HMT, titan is first choice for all young generations.This particular model reviewed more times and took this watchreally this very nice looks very good and giving proud for casual and formal wear also.",0
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,30-10-19,5,Premium and genuine product at this price point. The watch looks way better in real and looks and feels incredible. Must buy if you're looking for a premium and genuine time piece.Highly recommended.,0
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,28-10-19,5,Its nice. I purchase for my sister to give as gift to her professor..its perfect for 50+..exactly as shown in picture and very elegant looks.,0
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,11-08-19,5,Very good watch for college or university going students. Watch strap is little heavy though it doesn't matter. Golden colour combination looks premium.Titan is great.love it,1
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,29-07-19,5,Nice watch...i gifted this watch to my dad on his birthday...he was very happy to see the watch...must buy if u are looking for cheap and best watch...in a brand like Titan ???ç,0
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,13-02-19,5,Just wowww,0
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,08-05-19,5,Nice,0
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,19-11-18,5,Nice product... Less price on offer period... Original product... Stylish watch...,1
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,21-06-19,5,Nice watch...,0
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,29-10-18,5,Bought it for my father. He liked it very much.,0
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,30-09-19,5,"After HMT, titan is first choice for all young generations.This particular model reviewed more times and took this watchreally this very nice looks very good and giving proud for casual and formal wear also.",0
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,30-10-19,5,Premium and genuine product at this price point. The watch looks way better in real and looks and feels incredible. Must buy if you're looking for a premium and genuine time piece.Highly recommended.,0
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,28-10-19,5,Its nice. I purchase for my sister to give as gift to her professor..its perfect for 50+..exactly as shown in picture and very elegant looks.,0
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,11-08-19,5,Very good watch for college or university going students. Watch strap is little heavy though it doesn't matter. Golden colour combination looks premium.Titan is great.love it,1
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,29-07-19,5,Nice watch...i gifted this watch to my dad on his birthday...he was very happy to see the watch...must buy if u are looking for cheap and best watch...in a brand like Titan ???ç,0
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,06-04-18,5,Very nice and classic looking watch with added benefit of date window & radium for night use. Good built quality of watch and leather straps are also made of good materials. Got delivered in 2 days only. Superb watch at reasonable pricing...!!!! Thank you Amazon.,0
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,25-10-18,4,"This is my personal feedback as per my preference.I bought this watch along with the CHAPS watch.I found the overall look & functionality of CHAPS better than this one.The dial does not look much attractive to me as it looks & feels bulky but not big, also there is a big bezel which steals away the look.Although the overall quality is superb, no doubt about it as its a watch by Titan.So decide for urself as I have attached couple of pictures to justify my feedback.",0
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,25-01-18,4,The watch looks magnificent. But the box in which the watch was packed by the seller is very dusty.,0
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,22-10-18,4,"Nice product and,  cool looking must buy everyone Prefer to buy under 2k",1
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,06-11-18,5,One of the best Budget analog watch with belt in this 2500rs Segment.This watch is an impressive one.Excellent look.Good build quality.Good Strap design and color.Perfect Fit.Big black dial with radium light glow function.Overall it's a trusted product to buy.Cheers!,0
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,09-06-20,5,"I bought this watch for Rs. 2395. It is awesome and classic watch in this price.1. Looks elegant.2. Classic amd sleek design.3. Added feature of date.4. Urban design.5. Value for money.6. Dial color:Black; Case shape: Round.7. Band color:Brown; Band Material: Leather8. Watch Movement Type: Quartz, Watch Display Type: Analog9. 24 Months Manufacturer Warranty10. Remove plastic at crown to start the watch.11. Recommended for customers looking for a small dial sized watches.It can be wore both wiyh casual and t shirt look.I highly highly recommend this to all those looking for classic design watch under Rs. 3000.All the best for your purchase.???????ç",0
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,23-07-18,5,Perfect look. Bought for my friend. Color combination is so fab. It goes with Indian & western outfits. Having both casual and professional look. Amazing product.,0
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,22-07-18,5,Its a nice product for men. I ordered this watch for my uncle. He was very happy after wearing this watch. He loved it.,1
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,10-03-19,5,"Awesome product, really good value for money.Sleek and elegant design. Enhance your style both in casual and formal.Pros: Nice  build quality, strong leather strap,  simple and elegabt looksCons: Dial is little smaller,  does not come with 'day' notifier.Overall a great product.  Got it within 4 days. Thanx amazon team.",0
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,31-05-19,1,Watch is good in looks but have to return itBecause the tab it has from.which ee can adjust time is loosed .If it gets pressed while movement watch stops to work.so have to return it.,0
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,06-04-18,5,Very nice and classic looking watch with added benefit of date window & radium for night use. Good built quality of watch and leather straps are also made of good materials. Got delivered in 2 days only. Superb watch at reasonable pricing...!!!! Thank you Amazon.,0
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,25-10-18,4,"This is my personal feedback as per my preference.I bought this watch along with the CHAPS watch.I found the overall look & functionality of CHAPS better than this one.The dial does not look much attractive to me as it looks & feels bulky but not big, also there is a big bezel which steals away the look.Although the overall quality is superb, no doubt about it as its a watch by Titan.So decide for urself as I have attached couple of pictures to justify my feedback.",1
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,25-01-18,4,The watch looks magnificent. But the box in which the watch was packed by the seller is very dusty.,0
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,22-10-18,4,"Nice product and,  cool looking must buy everyone Prefer to buy under 2k",0
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,06-11-18,5,One of the best Budget analog watch with belt in this 2500rs Segment.This watch is an impressive one.Excellent look.Good build quality.Good Strap design and color.Perfect Fit.Big black dial with radium light glow function.Overall it's a trusted product to buy.Cheers!,0
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,09-06-20,5,"I bought this watch for Rs. 2395. It is awesome and classic watch in this price.1. Looks elegant.2. Classic amd sleek design.3. Added feature of date.4. Urban design.5. Value for money.6. Dial color:Black; Case shape: Round.7. Band color:Brown; Band Material: Leather8. Watch Movement Type: Quartz, Watch Display Type: Analog9. 24 Months Manufacturer Warranty10. Remove plastic at crown to start the watch.11. Recommended for customers looking for a small dial sized watches.It can be wore both wiyh casual and t shirt look.I highly highly recommend this to all those looking for classic design watch under Rs. 3000.All the best for your purchase.???????ç",0
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,23-07-18,5,Perfect look. Bought for my friend. Color combination is so fab. It goes with Indian & western outfits. Having both casual and professional look. Amazing product.,1
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,22-07-18,5,Its a nice product for men. I ordered this watch for my uncle. He was very happy after wearing this watch. He loved it.,0
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,10-03-19,5,"Awesome product, really good value for money.Sleek and elegant design. Enhance your style both in casual and formal.Pros: Nice  build quality, strong leather strap,  simple and elegabt looksCons: Dial is little smaller,  does not come with 'day' notifier.Overall a great product.  Got it within 4 days. Thanx amazon team.",0
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,31-05-19,1,Watch is good in looks but have to return itBecause the tab it has from.which ee can adjust time is loosed .If it gets pressed while movement watch stops to work.so have to return it.,0
B01N8UHYTB,Titan-Analog-Black-Dial-Watch-NK1730SL02,06-04-18,5,Very nice and classic looking watch with added benefit of date window & radium for night use. Good built quality of watch and leather straps are also made of good materials. Got delivered in 2 days only. Superb watch at reasonable pricing...!!!! Thank you Amazon.,1
B01N8UHYTB,Titan-Analog-Black-Dial-Watch-NK1730SL02,25-10-18,4,"This is my personal feedback as per my preference.I bought this watch along with the CHAPS watch.I found the overall look & functionality of CHAPS better than this one.The dial does not look much attractive to me as it looks & feels bulky but not big, also there is a big bezel which steals away the look.Although the overall quality is superb, no doubt about it as its a watch by Titan.So decide for urself as I have attached couple of pictures to justify my feedback.",0
B01N8UHYTB,Titan-Analog-Black-Dial-Watch-NK1730SL02,25-01-18,4,The watch looks magnificent. But the box in which the watch was packed by the seller is very dusty.,0
B01N8UHYTB,Titan-Analog-Black-Dial-Watch-NK1730SL02,22-10-18,4,"Nice product and,  cool looking must buy everyone Prefer to buy under 2k",0
B01N8UHYTB,Titan-Analog-Black-Dial-Watch-NK1730SL02,06-11-18,5,One of the best Budget analog watch with belt in this 2500rs Segment.This watch is an impressive one.Excellent look.Good build quality.Good Strap design and color.Perfect Fit.Big black dial with radium light glow function.Overall it's a trusted product to buy.Cheers!,1
B01N8UHYTB,Titan-Analog-Black-Dial-Watch-NK1730SL02,09-06-20,5,"I bought this watch for Rs. 2395. It is awesome and classic watch in this price.1. Looks elegant.2. Classic amd sleek design.3. Added feature of date.4. Urban design.5. Value for money.6. Dial color:Black; Case shape: Round.7. Band color:Brown; Band Material: Leather8. Watch Movement Type: Quartz, Watch Display Type: Analog9. 24 Months Manufacturer Warranty10. Remove plastic at crown to start the watch.11. Recommended for customers looking for a small dial sized watches.It can be wore both wiyh casual and t shirt look.I highly highly recommend this to all those looking for classic design watch under Rs. 3000.All the best for your purchase.???????ç",0
B01N8UHYTB,Titan-Analog-Black-Dial-Watch-NK1730SL02,23-07-18,5,Perfect look. Bought for my friend. Color combination is so fab. It goes with Indian & western outfits. Having both casual and professional look. Amazing product.,1
B01N8UHYTB,Titan-Analog-Black-Dial-Watch-NK1730SL02,22-07-18,5,Its a nice product for men. I ordered this watch for my uncle. He was very happy after wearing this watch. He loved it.,1
B01N8UHYTB,Titan-Analog-Black-Dial-Watch-NK1730SL02,10-03-19,5,"Awesome product, really good value for money.Sleek and elegant design. Enhance your style both in casual and formal.Pros: Nice  build quality, strong leather strap,  simple and elegabt looksCons: Dial is little smaller,  does not come with 'day' notifier.Overall a great product.  Got it within 4 days. Thanx amazon team.",1
B01N8UHYTB,Titan-Analog-Black-Dial-Watch-NK1730SL02,31-05-19,1,Watch is good in looks but have to return itBecause the tab it has from.which ee can adjust time is loosed .If it gets pressed while movement watch stops to work.so have to return it.,1
B01N8UHYTB,Titan-Analog-Black-Dial-Watch-NK1730SL02,06-04-18,5,Very nice and classic looking watch with added benefit of date window & radium for night use. Good built quality of watch and leather straps are also made of good materials. Got delivered in 2 days only. Superb watch at reasonable pricing...!!!! Thank you Amazon.,0
B01N8UHYTB,Titan-Analog-Black-Dial-Watch-NK1730SL02,25-10-18,4,"This is my personal feedback as per my preference.I bought this watch along with the CHAPS watch.I found the overall look & functionality of CHAPS better than this one.The dial does not look much attractive to me as it looks & feels bulky but not big, also there is a big bezel which steals away the look.Although the overall quality is superb, no doubt about it as its a watch by Titan.So decide for urself as I have attached couple of pictures to justify my feedback.",0
B01N8UHYTB,Titan-Analog-Black-Dial-Watch-NK1730SL02,25-01-18,4,The watch looks magnificent. But the box in which the watch was packed by the seller is very dusty.,0
B01N8UHYTB,Titan-Analog-Black-Dial-Watch-NK1730SL02,22-10-18,4,"Nice product and,  cool looking must buy everyone Prefer to buy under 2k",1
B01N8UHYTB,Titan-Analog-Black-Dial-Watch-NK1730SL02,06-11-18,5,One of the best Budget analog watch with belt in this 2500rs Segment.This watch is an impressive one.Excellent look.Good build quality.Good Strap design and color.Perfect Fit.Big black dial with radium light glow function.Overall it's a trusted product to buy.Cheers!,1
B01N8UHYTB,Titan-Analog-Black-Dial-Watch-NK1730SL02,09-06-20,5,"I bought this watch for Rs. 2395. It is awesome and classic watch in this price.1. Looks elegant.2. Classic amd sleek design.3. Added feature of date.4. Urban design.5. Value for money.6. Dial color:Black; Case shape: Round.7. Band color:Brown; Band Material: Leather8. Watch Movement Type: Quartz, Watch Display Type: Analog9. 24 Months Manufacturer Warranty10. Remove plastic at crown to start the watch.11. Recommended for customers looking for a small dial sized watches.It can be wore both wiyh casual and t shirt look.I highly highly recommend this to all those looking for classic design watch under Rs. 3000.All the best for your purchase.???????ç",0
B01N8UHYTB,Titan-Analog-Black-Dial-Watch-NK1730SL02,23-07-18,5,Perfect look. Bought for my friend. Color combination is so fab. It goes with Indian & western outfits. Having both casual and professional look. Amazing product.,0
B01N8UHYTB,Titan-Analog-Black-Dial-Watch-NK1730SL02,22-07-18,5,Its a nice product for men. I ordered this watch for my uncle. He was very happy after wearing this watch. He loved it.,0
B01N8UHYTB,Titan-Analog-Black-Dial-Watch-NK1730SL02,10-03-19,5,"Awesome product, really good value for money.Sleek and elegant design. Enhance your style both in casual and formal.Pros: Nice  build quality, strong leather strap,  simple and elegabt looksCons: Dial is little smaller,  does not come with 'day' notifier.Overall a great product.  Got it within 4 days. Thanx amazon team.",0
B01N8UHYTB,Titan-Analog-Black-Dial-Watch-NK1730SL02,31-05-19,1,Watch is good in looks but have to return itBecause the tab it has from.which ee can adjust time is loosed .If it gets pressed while movement watch stops to work.so have to return it.,1
B00DAHMXO6,Titan-Karishma-Analog-Champagne-Watch-NK1580YL05,09-06-18,5,Good,1
B00DAHMXO6,Titan-Karishma-Analog-Champagne-Watch-NK1580YL05,15-10-18,5,"Classic leather..Glossy gold dial.. awesome finishing!! Product is tooo goood and eye catching! Gifted it to my father, father in law and my fatherÉ??s elder brother .. they loved it to the core! Highly recommended if this is a gift to elders ???ç???ç???ç",0
B00DAHMXO6,Titan-Karishma-Analog-Champagne-Watch-NK1580YL05,06-11-17,3,"Good..bt last day of every month showing incorrect date (30,31)",0
